obj_id,x,y,dx,dy,pdf,type
50,2441,1043,70.0,3.0,0.00044926242145851877,1
50,2511,1046,68.0,3.0,0.00039546656244894313,1
50,2579,1049,71.0,-1.0,0.002834194357936157,1
50,2650,1048,66.0,2.0,0.0008790720951848252,1
50,2716,1050,70.0,0.0,0.002496987154666175,1
50,2786,1050,65.0,1.0,0.001570102581529061,1
50,2851,1051,65.0,2.0,0.0008566496571142384,1
50,2916,1053,67.0,-1.0,0.002648805110454605,1
50,2983,1052,69.0,2.0,0.0009414641371604998,1
50,3052,1054,66.0,0.0,0.0023083403014320233,1
50,3118,1054,68.0,0.0,0.002407980085904985,1
50,3186,1054,62.0,0.0,0.002083650146519603,1
50,3248,1054,70.0,4.0,0.00013926821054977923,1
50,3318,1058,66.0,0.0,0.0006972636126990105,1
50,3384,1058,67.0,1.0,0.0007075772833115886,1
50,3451,1059,64.0,0.0,0.0006741980586423336,1
50,3515,1059,62.0,-1.0,0.0006364335811691527,1
50,3577,1058,67.0,1.0,0.0007075772833115886,1
50,3644,1059,71.0,2.0,0.0007263742671050119,1
50,3715,1061,70.0,3.0,0.0006945344263471978,1
50,3785,1064,61.0,-2.0,0.0006004743848815285,1
50,3846,1062,59.0,2.0,0.0005976499517152347,1
50,3905,1064,62.0,-2.0,0.0006138474702044915,1
50,3967,1062,66.0,4.0,0.0006283507222088706,1
50,4033,1066,49.0,2.0,0.0004390298225033613,1
51,235,1186,82.0,5.0,0.000393923938700325,1
51,317,1191,81.0,2.0,0.0004545221357516312,1
51,398,1193,79.0,3.0,0.000416682978320683,1
51,477,1196,78.0,5.0,0.00036062041486990235,1
51,555,1201,78.0,5.0,0.00036062041486990235,1
51,633,1206,76.0,4.0,0.00036602158976551053,1
51,709,1210,76.0,4.0,0.00036602158976551053,1
51,785,1214,75.0,5.0,0.00033311311095205614,1
51,332,1799,77.0,5.0,0.0008779754253404579,1
51,409,1804,76.0,4.0,0.0009672742580925595,1
51,485,1808,76.0,5.0,0.0008734447865902144,1
51,561,1813,75.0,3.0,0.0010383349304483465,1
51,636,1816,74.0,4.0,0.0009563554830960572,1
51,710,1820,75.0,4.0,0.0009627027834755243,1
51,785,1824,74.0,4.0,0.0009563554830960572,1
51,860,1219,75.0,5.0,0.0004044223234639357,1
51,935,1224,74.0,3.0,0.0005590122804536607,1
51,1009,1227,71.0,4.0,0.00043080941122595166,1
51,1080,1231,72.0,7.0,0.00022864535292409628,1
51,1152,1238,71.0,3.0,0.0005073852490940294,1
51,1223,1241,72.0,4.0,0.000445819454259449,1
51,1295,1245,70.0,5.0,0.0003424534384748022,1
51,1365,1250,74.0,6.0,0.00031435100259582214,1
51,1439,1256,72.0,3.0,0.0005248101557628176,1
51,1511,1259,71.0,4.0,0.00043080941122595166,1
51,1582,1263,68.0,4.0,0.00038534022139389385,1
51,1650,1267,70.0,5.0,0.0003424534384748022,1
51,859,1828,73.0,3.0,0.0006364477407630406,1
51,932,1831,72.0,2.0,0.0015722290429935825,1
51,1004,1833,73.0,3.0,0.0006364477407630406,1
51,1077,1836,73.0,2.0,0.0015546032417603482,1
51,1150,1838,71.0,3.0,0.0006555090943368532,1
51,1221,1841,71.0,3.0,0.0006555090943368532,1
51,1292,1844,73.0,3.0,0.0006364477407630406,1
51,1365,1847,71.0,3.0,0.0006555090943368532,1
51,1436,1850,71.0,2.0,0.00158740314196925,1
51,1507,1852,72.0,3.0,0.0006464473321633921,1
51,1579,1855,72.0,3.0,0.0006464473321633921,1
51,1651,1858,69.0,3.0,0.0006706491764635756,1
51,1720,1272,66.0,2.0,0.00043172852710280995,1
51,1786,1274,69.0,3.0,0.0004348082183977584,1
51,1855,1277,68.0,5.0,0.00032749523226104354,1
51,1923,1282,70.0,3.0,0.00044926242145851877,1
51,1993,1285,68.0,2.0,0.00046381548976618856,1
51,2061,1287,66.0,4.0,0.0003473507549346423,1
51,2127,1291,68.0,3.0,0.00042017894764723927,1
51,2195,1294,68.0,1.0,0.0005032538179126836,1
51,2263,1295,67.0,3.0,0.00040542425572529997,1
51,2330,1298,68.0,2.0,0.00046381548976618856,1
51,2398,1300,67.0,1.0,0.00048622607240036134,1
51,2465,1301,67.0,3.0,0.00040542425572529997,1
51,1720,1861,70.0,3.0,0.0012144190711894849,1
51,1790,1864,69.0,3.0,0.0012278775968511395,1
51,1859,1867,70.0,3.0,0.0012144190711894849,1
51,1929,1870,69.0,3.0,0.0012278775968511395,1
51,1998,1873,69.0,2.0,0.0023045002889721436,1
51,2067,1875,69.0,2.0,0.0023045002889721436,1
51,2136,1877,68.0,2.0,0.0023202353677726803,1
51,2204,1879,69.0,2.0,0.0023045002889721436,1
51,2273,1881,67.0,2.0,0.0023323945617733785,1
51,2340,1883,67.0,2.0,0.0023323945617733785,1
51,2407,1885,67.0,2.0,0.0023323945617733785,1
51,2474,1887,66.0,1.0,0.0032401234429317283,1
51,2532,1304,65.0,1.0,0.001570102581529061,1
51,2597,1305,63.0,2.0,0.000809875978863755,1
51,2660,1307,68.0,3.0,0.00039546656244894313,1
51,2728,1310,68.0,1.0,0.0016828257012019637,1
51,2796,1311,66.0,0.0,0.0023083403014320233,1
51,2862,1311,66.0,-1.0,0.002594696553406872,1
51,2928,1310,68.0,2.0,0.0009215624319925646,1
51,2996,1312,70.0,3.0,0.0004131369153238774,1
51,3066,1315,66.0,1.0,0.0016092090776018816,1
51,3132,1316,68.0,-1.0,0.0027000140644650662,1
51,3200,1315,68.0,2.0,0.0009215624319925646,1
51,3268,1317,67.0,3.0,0.0003860526492517933,1
51,2540,1888,66.0,0.0,0.007796051372297905,1
51,2606,1888,67.0,1.0,0.006670820372118887,1
51,2673,1889,67.0,0.0,0.007787352271062175,1
51,2740,1889,67.0,0.0,0.007787352271062175,1
51,2807,1889,67.0,1.0,0.006670820372118887,1
51,2874,1890,68.0,-1.0,0.0020502106117485206,1
51,2942,1889,68.0,1.0,0.006779074743109091,1
51,3010,1890,68.0,0.0,0.0077604727069457684,1
51,3078,1890,67.0,0.0,0.007787352271062175,1
51,3145,1890,67.0,1.0,0.006670820372118887,1
51,3212,1891,68.0,1.0,0.006779074743109091,1
51,3280,1892,66.0,1.0,0.006548944298304288,1
51,3335,1320,74.0,5.0,0.0015208495935662629,1
51,3409,1325,76.0,5.0,0.0015480789913697693,1
51,3485,1330,83.0,9.0,0.00026825972682651913,1
51,3568,1339,85.0,10.0,0.000137105107283889,1
51,3653,1349,90.0,8.0,0.000481071137547384,1
51,3743,1357,93.0,3.0,0.0015579623373039068,1
51,3346,1893,67.0,1.0,0.005810006535899034,1
51,3413,1894,67.0,2.0,0.0024260915695154322,1
51,3480,1896,68.0,0.0,0.006729648090329569,1
51,3548,1896,68.0,0.0,0.006729648090329569,1
51,3616,1896,67.0,1.0,0.005810006535899034,1
51,3683,1897,68.0,0.0,0.006729648090329569,1
51,3751,1897,69.0,1.0,0.006225919243172565,1
51,3820,1898,68.0,0.0,0.006729648090329569,1
51,3888,1898,67.0,-1.0,0.0035728121340069087,1
51,3955,1897,66.0,-1.0,0.0035619468788547683,1
51,4021,1896,64.0,-1.0,0.0035026903639600263,1
51,4085,1895,-59.23076923076923,-10.907692307692308,1.146287862255904e-25,1
52,540,1266,-1.7209302325581395,-1.1550387596899225,1.5035393303928137e-06,1
52,318,1117,80.0,5.0,0.00037784578827604597,1
52,398,1122,72.0,-2.0,0.000396776847605055,1
52,470,1120,78.0,9.0,0.00025071321843598356,1
52,548,1129,71.0,-2.0,0.0003851025323858688,1
52,619,1127,71.0,8.0,0.00022570694084046857,1
52,690,1135,66.0,2.0,0.0002942794893896514,1
52,756,1137,70.0,7.0,0.00024062346811438022,1
52,826,1144,69.0,1.0,0.000600217917599164,1
52,895,1145,65.0,6.0,0.00022300900814756295,1
52,960,1151,72.0,1.0,0.000665204477322281,1
52,1032,1152,64.0,8.0,0.00012392478244914546,1
52,1096,1160,71.0,1.0,0.0006437387475599283,1
52,1167,1161,70.0,3.0,0.0004898204209613895,1
52,1237,1164,72.0,5.0,0.0003676246598969818,1
52,1309,1169,67.0,2.0,0.0005003730955709956,1
52,1376,1171,73.0,4.0,0.0004606767490109002,1
52,1449,1175,72.0,4.0,0.000445819454259449,1
52,1521,1179,68.0,3.0,0.0004544910322699049,1
52,1589,1182,70.0,3.0,0.0004898204209613895,1
52,1659,1185,69.0,4.0,0.0003874409474290965,1
52,1728,1189,68.0,3.0,0.00042017894764723927,1
52,1796,1192,65.0,5.0,0.00029168950631133447,1
52,1861,1197,71.0,1.0,0.0005529259211601688,1
52,1932,1198,62.0,3.0,0.0003314136081571396,1
52,1994,1201,64.0,3.0,0.0003608854815754946,1
52,2058,1204,63.0,6.0,0.0002297919607576494,1
52,2121,1210,67.0,1.0,0.00048622607240036134,1
52,2188,1211,63.0,1.0,0.0004172841061729701,1
52,2251,1212,67.0,3.0,0.00040542425572529997,1
52,2318,1215,67.0,-2.0,0.0005613226203836396,1
52,2385,1213,61.0,4.0,0.0002808561987148461,1
52,2446,1217,68.0,3.0,0.00042017894764723927,1
52,2514,1220,71.0,1.0,0.0017796047464655308,1
52,2585,1221,76.0,1.0,0.001896048266687017,1
52,2661,1222,80.0,4.0,0.00016043406788657696,1
52,2741,1226,84.0,0.0,0.002724271057576903,1
52,2825,1226,81.0,2.0,0.0010830637877001302,1
52,2906,1228,81.0,3.0,0.0004722994912231988,1
52,2987,1231,77.0,1.0,0.0019116673625928907,1
52,3064,1232,84.0,5.0,4.3764257964291045e-05,1
52,3148,1237,85.0,-4.0,0.0009121020056883557,1
52,3233,1233,79.0,0.0,0.002730894319910054,1
52,3312,1233,79.0,5.0,0.0006292246784585874,1
52,3391,1238,81.0,5.0,0.0006236045722331467,1
52,3472,1243,69.0,17.0,6.69871357499453e-05,1
52,3541,1260,82.0,11.0,0.0002753922162056326,1
52,3623,1271,91.0,14.0,0.00012603710719992278,1
52,3714,1285,96.0,7.0,0.0003996857350392689,1
52,3810,1292,95.0,-1.0,0.0006198067865612578,1
52,3905,1291,89.0,8.0,0.0004089858375860948,1
52,3994,1299,95.0,-8.0,0.00035623311149330197,1
53,280,1006,83.0,3.0,0.000451442113290832,1
53,363,1009,84.0,3.0,0.00045914207469950554,1
53,447,1012,82.0,3.0,0.00044331806199655465,1
53,529,1015,83.0,4.0,0.00042786980316674133,1
53,612,1019,78.0,1.0,0.0004415353339798007,1
53,690,1020,83.0,5.0,0.00040146605851797433,1
53,773,1025,78.0,4.0,0.00038511253316414007,1
53,212,1360,90.0,4.0,0.0006983815484321311,1
53,302,1364,89.0,4.0,0.0006973648660174827,1
53,391,1368,88.0,4.0,0.0006952835749867394,1
53,479,1372,88.0,4.0,0.0006952835749867394,1
53,567,1376,86.0,4.0,0.0006879701298596962,1
53,653,1380,86.0,4.0,0.0006879701298596962,1
53,739,1384,83.0,6.0,0.00038312274379621435,1
53,822,1390,84.0,2.0,0.0009752218166434971,1
53,851,1029,80.0,5.0,0.0004604206567537973,1
53,931,1034,80.0,2.0,0.0007424340427215611,1
53,1011,1036,80.0,3.0,0.0006522308704055192,1
53,1091,1039,80.0,3.0,0.0006522308704055192,1
53,1171,1042,78.0,5.0,0.00043907286376346824,1
53,1249,1047,77.0,4.0,0.0005175828048418361,1
53,1326,1051,76.0,4.0,0.0005038355269858494,1
53,1402,1055,78.0,1.0,0.0007853451357068141,1
53,1480,1056,76.0,2.0,0.0006751317452820449,1
53,1556,1058,77.0,5.0,0.0004278314051751548,1
53,1633,1063,75.0,4.0,0.000489735040940448,1
53,906,1392,84.0,3.0,0.0008938384376006414,1
53,990,1395,83.0,3.0,0.0008998787612745444,1
53,1073,1398,80.0,4.0,0.000565233646994803,1
53,1153,1402,82.0,3.0,0.0009044689678329582,1
53,1235,1405,82.0,2.0,0.0013053117427875255,1
53,1317,1407,81.0,5.0,0.0003157937263525087,1
53,1398,1412,79.0,2.0,0.0013157867911865837,1
53,1477,1414,80.0,3.0,0.0009092160439118343,1
53,1557,1417,78.0,2.0,0.0013149583660578327,1
53,1635,1419,80.0,3.0,0.0009092160439118343,1
53,1708,1067,73.0,4.0,0.00043873242426227,1
53,1781,1071,75.0,1.0,0.000613646081215704,1
53,1856,1072,74.0,2.0,0.0005544753151925255,1
53,1930,1074,74.0,5.0,0.0003962082176817348,1
53,2004,1079,75.0,1.0,0.000613646081215704,1
53,2079,1080,72.0,2.0,0.0005256310156635394,1
53,2151,1082,74.0,4.0,0.0004508639597146182,1
53,2225,1086,76.0,0.0,0.0006656527845858989,1
53,2301,1086,75.0,2.0,0.0005681868447736195,1
53,2376,1088,74.0,3.0,0.0005043109911241098,1
53,2450,1091,74.0,-1.0,0.0006646894547031292,1
53,1715,1422,79.0,3.0,0.0008117602327845665,1
53,1794,1425,79.0,3.0,0.0008117602327845665,1
53,1873,1428,77.0,2.0,0.0014470497556874605,1
53,1950,1430,78.0,4.0,0.00037313571732525727,1
53,2028,1434,78.0,0.0,0.002674006084690517,1
53,2106,1434,78.0,2.0,0.0014515922545829676,1
53,2184,1436,79.0,1.0,0.002159366029418476,1
53,2263,1437,77.0,1.0,0.002163214041111582,1
53,2340,1438,74.0,5.0,0.00013449686728547253,1
53,2414,1443,78.0,0.0,0.002674006084690517,1
53,2524,1090,73.0,1.0,0.0018334797534152224,1
53,2597,1091,81.0,2.0,0.0010830637877001302,1
53,2678,1093,81.0,2.0,0.0010830637877001302,1
53,2759,1095,86.0,-1.0,0.0029535702303325954,1
53,2845,1094,85.0,1.0,0.001934679647930989,1
53,2930,1095,90.0,2.0,0.001044988443235294,1
53,3020,1097,88.0,0.0,0.0026469959428295007,1
53,3108,1097,86.0,1.0,0.0019246214005686263,1
53,3194,1098,88.0,2.0,0.00106438135071599,1
53,3282,1100,87.0,0.0,0.002672075042886305,1
53,2492,1443,76.0,0.0,0.003058052837370493,1
53,2568,1443,74.0,2.0,0.0024782004531306487,1
53,2642,1445,74.0,1.0,0.0030591458537716234,1
53,2716,1446,76.0,2.0,0.0024860935107854365,1
53,2792,1448,77.0,0.0,0.003029233927132339,1
53,2869,1448,75.0,2.0,0.002484714907038723,1
53,2944,1450,75.0,0.0,0.0030807603667296285,1
53,3019,1450,76.0,2.0,0.0024860935107854365,1
53,3095,1452,74.0,4.0,0.0008972882107028231,1
53,3169,1456,78.0,1.0,0.0030050909957749466,1
53,3247,1457,75.0,3.0,0.0016574765989586931,1
53,3369,1100,86.0,2.0,0.0007086236729666928,1
53,3455,1102,84.0,4.0,0.0006564175122103832,1
53,3539,1106,85.0,4.0,0.0006497744751257507,1
53,3624,1110,90.5,6.0,0.0005059804450549057,1
53,3805,1122,86.0,6.0,0.0005430453047720942,1
53,3891,1128,87.0,6.0,0.0005358229300224792,1
53,3978,1134,88.0,3.0,0.0006628397920914453,1
53,3322,1460,76.0,3.0,0.002127042697867055,1
53,3398,1463,77.0,5.0,0.0015572545263668914,1
53,3475,1468,77.0,3.0,0.0021217089927529297,1
53,3552,1471,77.0,5.0,0.0015572545263668914,1
53,3629,1476,83.0,4.0,0.0018547461937507112,1
53,3712,1480,81.0,3.0,0.0020594186919435883,1
53,3793,1483,83.0,2.0,0.001955540397400882,1
53,3876,1485,82.0,-1.0,0.0010093276871220008,1
53,3958,1484,83.0,-3.0,0.0003685100182088514,1
53,4041,1481,-52.236111111111114,-6.597222222222222,6.067071390663154e-10,1
54,270,1284,75.0,5.0,0.00033311311095205614,1
54,345,1289,75.0,-1.0,0.00042793576619776756,1
54,420,1288,74.0,4.0,0.00034614595778778595,1
54,494,1292,72.0,5.0,0.00030426958617864623,1
54,566,1297,74.0,2.0,0.0003842519740791109,1
54,640,1299,74.0,3.0,0.0003665421060963029,1
54,714,1302,71.0,1.0,0.0003646505076337921,1
54,785,1303,73.0,6.0,0.00029048718100218576,1
54,288,923,107.0,3.0,0.00048016981866543114,1
54,395,926,101.0,3.0,0.0005057597490284757,1
54,496,929,101.0,4.0,0.00048283881692030395,1
54,597,933,101.0,4.0,0.00048283881692030395,1
54,698,937,98.0,3.0,0.0005103957680390481,1
54,796,940,99.0,3.0,0.0005094807190611957,1
54,858,1309,72.0,1.0,0.000665204477322281,1
54,930,1310,72.0,5.0,0.0003676246598969818,1
54,1002,1315,72.0,1.0,0.000665204477322281,1
54,1074,1316,71.0,5.0,0.00035507603500291166,1
54,895,943,99.0,5.0,0.0005395537769176507,1
54,994,948,95.0,4.0,0.0006539847806500672,1
54,1089,952,98.0,5.0,0.0005421737467631637,1
54,1187,957,97.0,4.0,0.0006518145463503564,1
54,1284,961,96.0,2.0,0.0008587885657732366,1
54,1380,963,94.0,5.0,0.0005447382984765144,1
54,1474,968,97.0,1.0,0.0009380201650172242,1
54,1571,969,95.0,4.0,0.0006539847806500672,1
54,1145,1321,71.0,1.0,0.001637138114094128,1
54,1216,1322,70.0,2.0,0.0012330276719055577,1
54,1286,1324,71.0,3.0,0.0008580050144886887,1
54,1357,1327,70.0,3.0,0.0008455043017418247,1
54,1427,1330,71.0,4.0,0.000529234833555803,1
54,1498,1334,71.0,3.0,0.0008580050144886887,1
54,1569,1337,69.0,10.0,2.966422205336272e-06,1
54,1638,1347,68.0,-8.0,0.00014894693249391523,1
54,1666,973,95.0,4.0,0.0005624600204922457,1
54,1761,977,99.0,4.0,0.0005436643708065271,1
54,1860,981,102.0,3.0,0.0005726792249003299,1
54,1962,984,105.0,3.0,0.0005408610268240482,1
54,2067,987,109.0,4.0,0.0004489019619756688,1
54,2176,991,109.0,2.0,0.0005270329989352054,1
54,2285,993,108.0,1.0,0.0005723132064558241,1
54,2393,994,110.0,1.0,0.0005403307202338715,1
54,1706,1339,70.0,3.0,0.0007322433722200147,1
54,1776,1342,67.0,0.0,0.002519912872900199,1
54,1843,1342,69.0,14.0,3.668578238036568e-12,1
54,1912,1356,68.0,-7.0,7.509302537872284e-05,1
54,1980,1349,68.0,11.0,6.016353219309553e-09,1
54,2048,1360,68.0,25.0,2.5845473086374998e-30,1
54,2116,1385,68.0,3.0,0.0007022582046638204,1
54,2184,1388,67.5,-17.0,6.265287159776313e-14,1
54,2319,1354,68.0,2.0,0.0013021160118990792,1
54,2387,1356,67.0,1.0,0.0019687386043046287,1
54,2454,1357,67.0,2.0,0.0012759262483193954,1
54,2503,995,110.0,4.0,0.00010027309881361969,1
54,2613,999,109.0,0.0,0.0015388585577367183,1
54,2722,999,110.0,2.0,0.0006263594181899488,1
54,2832,1001,109.0,-1.0,0.0016402231115563654,1
54,2941,1000,109.0,3.0,0.00029422686155210095,1
54,3050,1003,110.0,0.0,0.0014752319528173066,1
54,3160,1003,107.0,0.0,0.0016669910243872958,1
54,3267,1003,108.0,0.0,0.0016028382125618337,1
54,2521,1359,65.0,1.0,0.002821080314738799,1
54,2586,1360,68.0,13.0,3.683330953801857e-10,1
54,2654,1373,64.0,-8.0,3.519260077549975e-06,1
54,2718,1365,66.0,-1.0,0.00257159742569371,1
54,2784,1364,66.0,1.0,0.002870263852089654,1
54,2850,1365,67.0,1.0,0.0029142644166278023,1
54,2917,1366,67.0,0.0,0.0030338128122896963,1
54,2984,1366,68.0,3.0,0.0015152840523366907,1
54,3052,1369,68.0,0.0,0.0030617502361974113,1
54,3120,1369,68.0,1.0,0.0029528191348505667,1
54,3188,1370,67.0,7.0,3.5631263218530005e-05,1
54,3255,1377,67.0,2.0,0.0022960260107829046,1
54,3375,1003,102.0,0.0,0.0005156975514493848,1
54,3477,1003,101.0,-7.0,0.00034973916495941663,1
54,3578,996,109.0,-7.0,0.0002659105139045875,1
54,3687,989,109.0,-5.0,0.000325639432977792,1
54,3796,984,101.0,-10.0,0.00022491128222840054,1
54,3897,974,98.0,-8.0,0.0003327832988213227,1
54,3995,966,90.0,5.0,0.0005608723504484228,1
54,3322,1379,68.0,11.0,3.662928875899924e-05,1
54,3390,1390,67.0,-4.0,0.00030833445632424337,1
54,3457,1386,68.0,5.0,0.0013752278684848532,1
54,3525,1391,71.0,3.0,0.0020910227436797316,1
54,3596,1394,73.0,10.0,0.00010526605631605604,1
54,3669,1404,74.0,4.0,0.0018927155562174604,1
54,3743,1408,73.0,10.0,0.00010526605631605604,1
54,3816,1418,77.0,24.0,9.961975903539348e-14,1
54,3893,1442,-90.125,-12.975,1.3658173166281788e-15,1
55,214,745,0.5789473684210527,4.031578947368421,7.852345248450802e-06,1
55,269,1128,113.0,7.0,0.00034748821638786484,1
55,382,1135,115.0,4.0,0.0004011481273656622,1
55,497,1139,112.0,4.0,0.00042607983489988176,1
55,609,1143,109.0,4.0,0.0004475098431438363,1
55,718,1147,110.0,6.0,0.00039263355214201004,1
55,828,1153,112.0,5.0,0.0004433629464387264,1
55,940,1158,116.0,6.0,0.00032465921843775555,1
55,1056,1164,119.0,6.0,0.00029475494919085714,1
55,1175,1170,121.0,3.0,0.000455801749420109,1
55,1296,1173,119.0,6.0,0.00029475494919085714,1
55,1415,1179,120.0,4.0,0.0004116354548119418,1
55,1535,1183,121.0,6.0,0.00027434722333116366,1
55,1656,1189,122.0,5.0,0.00025285897935517596,1
55,1778,1194,121.0,4.0,0.0002917899298827759,1
55,1899,1198,118.0,3.0,0.0003603731958127955,1
55,2017,1201,119.0,6.0,0.0002564814673852794,1
55,2136,1207,118.0,4.0,0.0003317153192120483,1
55,2254,1211,118.0,3.0,0.0003603731958127955,1
55,2372,1214,117.0,2.0,0.00040094877828849266,1
55,2489,1216,115.0,1.0,0.0008651136561406041,1
55,2604,1217,116.0,3.0,0.0002177663706171919,1
55,2720,1220,113.0,2.0,0.0005509913590686941,1
55,2833,1222,114.0,2.0,0.0005263690681457398,1
55,2947,1224,113.0,2.0,0.0005509913590686941,1
55,3060,1226,114.0,2.0,0.0005263690681457398,1
55,3174,1228,110.0,2.0,0.0006263594181899488,1
55,3284,1230,110.0,5.0,2.7830045716478346e-05,1
55,3394,1235,112.0,3.0,0.0003192020946332162,1
55,3506,1238,111.0,10.0,0.000147123254455284,1
55,3617,1248,119.0,13.0,5.2086564476712106e-05,1
55,3736,1261,122.0,8.0,0.00011235294782810441,1
55,3858,1269,123.0,6.0,0.00013679944745463335,1
56,424,744,-1.4433962264150944,-2.009433962264151,8.858529015414513e-06,1
56,271,531,93.0,1.0,0.0006782650294812365,1
56,364,532,92.0,0.0,0.0007175253707589976,1
56,456,532,92.0,1.0,0.0006827541454357861,1
56,548,533,90.0,1.0,0.000689459682722839,1
56,638,534,91.0,1.0,0.0006864899158974979,1
56,729,535,88.0,1.0,0.0006930634423018739,1
56,817,536,88.0,3.0,0.0005915151842074399,1
56,905,539,90.0,2.0,0.0011773240512351377,1
56,995,541,89.0,0.0,0.001984600205210723,1
56,1084,541,89.0,3.0,0.0007463250082792231,1
56,1173,544,89.0,1.0,0.0016339864605162688,1
56,1262,545,90.0,1.0,0.0016273395838813784,1
56,1352,546,87.0,2.0,0.0011785033771359696,1
56,1439,548,87.0,1.0,0.0016402555816613972,1
56,1526,549,87.0,1.0,0.0016402555816613972,1
56,1613,550,83.0,2.0,0.001156509241239989,1
56,1696,552,87.0,1.0,0.001631369485894847,1
56,1783,553,84.0,0.0,0.002078488313363735,1
56,1867,553,83.0,2.0,0.0011339049008261353,1
56,1950,555,84.0,1.0,0.00164101883091948,1
56,2034,556,84.0,2.0,0.001137765967269772,1
56,2118,558,83.0,0.0,0.002079659898271534,1
56,2201,558,84.0,1.0,0.00164101883091948,1
56,2285,559,83.0,-1.0,0.0023177161930719114,1
56,2368,558,82.0,2.0,0.001128146654774994,1
56,2450,560,81.0,-1.0,0.002317749287167771,1
56,2531,559,83.0,1.0,0.001109227819775182,1
56,2614,560,82.0,-1.0,0.0014387848119674503,1
56,2696,559,81.0,2.0,0.0009019354766245223,1
56,2777,561,81.0,-2.0,0.0015189862945797373,1
56,2858,559,78.0,0.0,0.001299205831630765,1
56,2936,559,80.0,-3.0,0.0015222699251281608,1
56,3016,556,79.0,0.0,0.0013027769111138912,1
56,3095,556,78.0,0.0,0.001299205831630765,1
56,3173,556,80.0,-1.0,0.0014486237548805648,1
56,3253,555,79.0,-1.0,0.001449647342813548,1
56,3332,554,80.0,0.0,0.0015224328191418442,1
56,3412,554,80.0,-2.0,0.001587540951674237,1
56,3492,552,81.0,-3.0,0.001483885033893463,1
56,3573,549,84.0,-1.0,0.0015798217893509146,1
56,3657,548,84.0,-1.0,0.0015798217893509146,1
56,3741,547,84.0,0.0,0.0015065412101636338,1
56,3825,547,86.0,3.0,0.0009121959299072668,1
56,3911,550,87.0,1.0,0.001322911412008854,1
56,3998,551,83.0,6.0,0.00033703403743015446,1
57,308,1491,94.0,4.0,0.0006917824298288809,1
57,402,1495,91.0,5.0,0.0005561062572249258,1
57,493,1500,92.0,5.0,0.0005571676881194667,1
57,585,1505,87.0,3.0,0.0008415456350555101,1
57,672,1508,91.0,3.0,0.0008372097039073686,1
57,763,1511,87.0,6.0,0.0004074327110177853,1
57,364,1671,106.0,7.0,0.0002987525213550145,1
57,470,1678,110.0,6.0,0.00036064290947369145,1
57,580,1684,107.0,5.0,0.0004770457252845993,1
57,687,1689,107.0,7.0,0.000294585395772097,1
57,794,1696,104.0,7.0,0.000305855371321933,1
57,850,1517,90.0,3.0,0.0008292543277841992,1
57,940,1520,88.0,5.0,0.00030144912494480366,1
57,1028,1525,87.0,4.0,0.0005424996090037086,1
57,1115,1529,87.0,3.0,0.0008673457689342643,1
57,1202,1532,85.0,5.0,0.00031056927946875653,1
57,1287,1537,85.0,3.0,0.0008863775449085577,1
57,1372,1540,85.0,3.0,0.0008863775449085577,1
57,1457,1543,85.0,4.0,0.0005534391010986596,1
57,1542,1547,82.0,3.0,0.0009044689678329582,1
57,1624,1550,83.0,2.0,0.0012975572849683607,1
57,898,1703,105.0,7.0,4.554822164409024e-05,1
57,1003,1710,104.0,8.0,1.959249310286044e-05,1
57,1107,1718,103.0,8.0,2.0296942537123694e-05,1
57,1210,1726,102.0,6.0,0.00011036666201919846,1
57,1312,1732,103.0,9.0,7.5487347213771155e-06,1
57,1415,1741,100.0,8.0,2.2344031980995006e-05,1
57,1515,1749,99.0,6.0,0.00012153213440649836,1
57,1614,1755,100.0,8.0,2.2344031980995006e-05,1
57,1707,1552,85.0,4.0,0.0003799652718113351,1
57,1792,1556,84.0,1.0,0.0020860901250965035,1
57,1876,1557,80.0,5.0,0.0001458349903551777,1
57,1956,1562,84.0,5.0,0.00014871984484746188,1
57,2040,1567,82.0,2.0,0.0014448621838440501,1
57,2122,1569,81.0,2.0,0.0014502751928406445,1
57,2203,1571,80.0,-1.0,0.002693452631822819,1
57,2283,1570,80.0,4.0,0.00037831092419769643,1
57,2363,1574,79.0,1.0,0.002159366029418476,1
57,2442,1575,82.0,0.0,0.002595057637684585,1
57,1714,1763,99.0,8.0,1.5007993261242673e-07,1
57,1813,1771,95.0,6.0,1.1467871885862721e-05,1
57,1908,1777,94.0,7.0,1.851541785022482e-06,1
57,2002,1784,96.0,6.0,1.0800424316857275e-05,1
57,2098,1790,94.0,6.0,1.21573676151792e-05,1
57,2192,1796,91.0,5.0,6.947956769940175e-05,1
57,2283,1801,92.0,3.0,0.0006392713667260146,1
57,2375,1804,91.0,4.0,0.00025009628418647427,1
57,2466,1808,90.0,2.0,0.0013874333791490162,1
57,2524,1575,78.0,2.0,0.002473440864403277,1
57,2602,1577,81.0,2.0,0.0024167590082898893,1
57,2683,1579,82.0,-1.0,0.0022529271960250877,1
57,2765,1578,78.0,3.0,0.0016697563882336988,1
57,2843,1581,79.0,1.0,0.002976280715560047,1
57,2922,1582,81.0,2.0,0.0024167590082898893,1
57,3003,1584,81.0,2.0,0.0024167590082898893,1
57,3084,1586,81.0,1.0,0.00290140730124339,1
57,3165,1587,79.0,3.0,0.0016669524239815775,1
57,3244,1590,80.0,3.0,0.001660710980143937,1
